species,pu,amount
1,1097,900
1,1098,19800
1,1099,118800
1,1100,189900
1,1101,191700
1,1102,116100
1,1103,142200
1,1104,55800
1,1105,87300
1,1106,162000
1,1107,151200
1,1108,166500
1,1109,20700
1,1110,10800
1,1111,169200
1,1112,931500
1,1113,1324800
1,1114,900
1,1115,900
1,1116,984600
1,1117,4902300
1,1118,5519700
1,1119,5830200
1,1120,936900
1,1121,960300
1,1122,2700
1,1123,21600
1,1124,1800
1,1125,58500
1,1126,165600
1,1127,143100
1,1128,75600
1,1129,112500
1,1130,14400
1,1131,16200
1,1132,344700
1,1133,62100
1,1134,96300
1,1135,78300
1,1136,11700
1,1137,900
1,1138,1089000
1,1139,4500
1,1140,900
1,1141,586800
1,1142,817200
1,1143,526500
1,1144,13500
1,1145,835200
1,1146,954900
1,1147,6300
1,1148,4500
1,1149,1593900
1,1150,27000
1,1151,10800
1,1152,17100
1,1153,3600
1,1154,13500
1,1155,399600
1,1156,171000
1,1157,115200
1,1158,72000
1,1159,8100
1,1160,900
1,1161,45900
1,1162,154800
1,1163,107100
1,1164,153000
1,1165,72900
1,1166,15300
1,1167,655200
1,1168,104400
1,1169,47700
1,1170,85500
1,1171,40500
1,1172,900
1,1173,44100
1,1174,6300
1,1175,1800
1,1176,4500
1,1177,17100
1,1178,900
1,1179,900
1,1180,5633100
1,1181,113400
1,1182,3671100
1,1183,1197900
1,1184,347400
1,1185,91800
1,1186,1057500
1,1187,2295900
1,1188,131400
1,1189,92700
1,1190,113400
1,1191,84600
1,1192,54000
1,1193,63000
1,1194,20700
1,1195,5400
1,1196,53100
1,1197,32400
1,1198,79200
1,1199,130500
1,1200,1800
1,1201,64800
1,1202,119700
1,1203,170100
1,1204,101700
1,1205,84600
1,1206,92700
1,1207,95400
1,1208,75600
1,1209,302400
1,1210,387900
1,1211,2700
1,1212,15300
1,1213,103500
1,1214,101700
1,1215,3600
1,1216,24300
1,1217,420300
1,1218,676800
1,1219,19800
1,1220,44100
1,1221,963900
1,1222,943200
1,1223,673200
1,1224,1074600
1,1225,72900
1,1226,13500
1,1227,16200
1,1228,66600
1,1229,61200
1,1230,126000
1,1231,432900
1,1232,220500
1,1233,279900
1,1234,4500
1,1235,100800
1,1236,91800
1,1237,134100
1,1238,22500
1,1239,44100
1,1240,169200
1,1241,83700
1,1242,112500
1,1243,16200
1,1244,3600
1,1245,78300
1,1246,122400
1,1247,107100
1,1248,81900
1,1249,828000
1,1250,388800
1,1251,1105200
1,1252,131400
1,1253,891900
1,1254,34200
1,1255,12600
1,1256,1800
1,1257,900
1,1258,900
1,1259,3600
1,1260,1800
1,1261,44100
1,1262,423000
1,1263,17100
1,1264,900
1,1265,75600
1,1266,620100
1,1267,9000
1,1268,1800
1,1269,98100
1,1270,1337400
1,1271,277200
1,1272,1195200
1,1273,152100
1,1274,15300
1,1275,273600
1,1276,19800
1,1277,144900
1,1278,10800
1,1279,21600
1,1280,3600
1,1281,1800
1,1282,3600
1,1283,43200
1,1284,40500
1,1285,57600
1,1286,144900
1,1287,431100
1,1288,219600
1,1289,49500
1,1290,59400
1,1291,270000
1,1292,557100
1,1293,11700
1,1294,30600
1,1295,105300
1,1296,43200
1,1297,1800
1,1298,50400
1,1299,455400
1,1300,21600
1,1301,6300
1,1302,1800
1,1303,5400
1,1304,900
1,1305,900
1,1306,1800
1,1307,900
1,1308,11700
1,1309,2027700
1,1310,548100
1,1311,253800
1,1312,2319300
1,1313,253800
