species,pu,amount
1,1791,4426200
1,1792,7307100
1,1793,7415100
1,1794,7572600
1,1795,3345300
1,1796,1918800
1,1797,5319900
1,1798,6242400
1,1799,4794300
1,1800,6273000
1,1801,4281300
1,1802,7017300
1,1803,4246200
1,1804,8031600
1,1805,1457100
1,1806,790200
1,1807,494100
1,1808,1353600
1,1809,4491900
1,1810,5310000
1,1811,1029600
1,1812,138600
1,1813,654300
1,1814,90900
1,1815,51300
1,1816,535500
1,1817,408600
1,1818,874800
1,1819,205200
1,1820,368100
1,1821,69300
1,1822,13500
1,1823,33300
1,1824,1080000
1,1825,652500
1,1826,394200
1,1827,997200
1,1828,112500
1,1829,5400
1,1830,56700
1,1831,414900
1,1832,1036800
1,1833,50400
1,1834,212400
1,1835,8100
1,1836,12600
1,1837,900
1,1838,2700
1,1839,579600
1,1840,1571400
1,1841,242100
1,1842,507600
1,1843,431100
1,1844,5564700
1,1845,3500100
1,1846,1420200
1,1847,419400
1,1848,511200
1,1849,62100
1,1850,406800
1,1851,2198700
1,1852,1908000
1,1853,15300
1,1854,12600
1,1855,900
1,1856,711900
1,1857,2700
1,1858,4500
1,1859,81000
1,1860,3653100
1,1861,5818500
1,1862,5502600
1,1863,3198600
1,1864,1390500
1,1865,1562400
1,1866,2321100
1,1867,6543900
1,1868,5274900
1,1869,4582800
1,1870,4364100
1,1871,4363200
1,1872,7292700
1,1873,4985100
1,1874,4652100
1,1875,4878000
1,1876,7285500
1,1877,9846000
1,1878,6867900
1,1879,3267900
1,1880,4887000
1,1881,2130300
1,1882,1413900
1,1883,765000
1,1884,2743200
1,1885,5727600
1,1886,1946700
1,1887,3421800
1,1888,628200
1,1889,402300
1,1890,361800
1,1891,1034100
1,1892,690300
1,1893,928800
1,1894,616500
1,1895,164700
1,1896,39600
1,1897,20700
1,1898,480600
1,1899,429300
1,1900,72000
1,1901,927000
1,1902,4033800
1,1903,4508100
1,1904,4193100
1,1905,2757600
1,1906,1472400
1,1907,1369800
1,1908,3639600
1,1909,3072600
1,1910,1222200
1,1911,6473700
1,1912,5888700
1,1913,4414500
1,1914,2466000
1,1915,9451800
1,1916,5238000
1,1917,5407200
1,1918,11207700
1,1919,10135800
1,1920,6885000
1,1921,2408400
1,1922,338400
1,1923,27000
1,1924,514800
1,1925,1605600
1,1926,1536300
1,1927,1444500
1,1928,39600
1,1929,230400
1,1930,36000
1,1931,231300
1,1932,278100
1,1933,1135800
1,1934,3423600
1,1935,3888000
1,1936,93600
1,1937,81900
1,1938,1292400
1,1939,3160800
1,1940,6615000
1,1941,4329900
1,1942,4727700
1,1943,2055600
1,1944,4982400
1,1945,8237700
1,1946,9424800
1,1947,7252200
1,1948,9312300
1,1949,9664200
1,1950,5389200
1,1951,7216200
1,1952,5172300
1,1953,9850500
1,1954,539100
1,1955,1141200
1,1956,234900
1,1957,76500
1,1958,1035900
1,1959,3724200
1,1960,933300
1,1961,4500
1,1962,204300
1,1963,4500
1,1964,605700
1,1965,457200
1,1966,939600
1,1967,1564200
1,1968,1055700
1,1969,1225800
1,1970,1996200
1,1971,1999800
1,1972,3393900
1,1973,2628000
1,1974,2001600
1,1975,3097800
1,1976,1662300
1,1977,3005100
1,1978,3034800
1,1979,4694400
1,1980,3548700
1,1981,3315600
1,1982,2990700
1,1983,3353400
1,1984,6193800
1,1985,8298900
1,1986,3097800
1,1987,1980900
1,1988,4012200
1,1989,8577000
1,1990,12206700
1,1991,4536000
1,1992,2585700
1,1993,3663000
1,1994,3447900
1,1995,3878100
1,1996,5904000
1,1997,5682600
1,1998,2349000
1,1999,1613700
1,2000,2263500
1,2001,937800
1,2002,1988100
1,2003,2338200
1,2004,1671300
1,2005,348300
1,2006,49500
1,2007,1075500
1,2008,743400
1,2009,1807200
1,2010,239400
1,2011,2360700
1,2012,3851100
1,2013,2700
1,2014,57600
1,2015,2730600
1,2016,4984200
1,2017,4400100
1,2018,4091400
1,2019,2593800
1,2020,4387500
1,2021,3468600
1,2022,3330000
1,2023,513000
1,2024,4500
1,2025,798300
1,2026,5904000
1,2027,1933200
1,2028,3035700
1,2029,1800
1,2030,19800
1,2032,783900
1,2033,1883700
1,2034,3024900
1,2035,439200
1,2036,969300
1,2037,4108500
1,2038,2076300
1,2039,1567800
1,2040,1811700
1,2041,495000
1,2042,1972800
1,2043,3264300
1,2044,2213100
1,2045,2183400
1,2046,2874600
1,2047,3413700
1,2048,851400
1,2049,2648700
1,2050,3150000
1,2051,2093400
1,2052,1928700
1,2053,3161700
1,2054,3960900
1,2055,2808900
1,2056,2071800
1,2057,1619100
1,2058,888300
1,2059,1393200
1,2060,777600
1,2061,2517300
1,2062,3120300
1,2063,837900
1,2064,1682100
1,2065,1029600
1,2066,1546200
1,2067,2037600
1,2068,1912500
1,2069,2654100
1,2070,820800
1,2071,1885500
1,2072,1106100
1,2073,636300
1,2074,380700
1,2075,922500
1,2076,1854900
1,2077,1197900
1,2078,782100
1,2079,1644300
1,2080,764100
1,2081,893700
1,2082,1661400
1,2083,908100
1,2084,2534400
1,2085,389700
1,2086,1804500
1,2087,1435500
1,2088,1199700
1,2089,952200
1,2090,594000
1,2091,313200
1,2092,6300
1,2093,42300
1,2094,510300
1,2095,110700
1,2096,5732100
1,2097,19800
1,2098,3688200
1,2099,115200
1,2100,3402900
1,2101,496800
1,2102,2979900
1,2103,2061000
1,2104,2087100
1,2105,1387800
1,2106,151200
1,2107,1283400
1,2108,3247200
1,2109,165600
1,2110,3483000
1,2111,1995300
1,2112,2050200
1,2113,2996100
1,2114,1522800
1,2115,3484800
1,2116,3676500
1,2117,644400
1,2118,1941300
1,2119,886500
1,2120,55800
1,2121,365400
1,2122,1404000
1,2123,3316500
1,2124,2517300
1,2125,2560500
1,2126,1653300
1,2127,1240200
1,2128,2060100
1,2129,1526400
1,2130,1977300
1,2131,976500
1,2132,1010700
1,2133,1168200
1,2134,430200
1,2135,764100
1,2136,1486800
1,2137,1381500
1,2138,1997100
1,2139,2790900
1,2140,1258200
1,2141,2501100
1,2142,1623600
1,2143,1206000
1,2144,1611900
1,2145,894600
1,2146,1152000
1,2147,494100
1,2148,570600
1,2149,803700
1,2150,1136700
1,2151,1990800
1,2152,553500
1,2153,772200
1,2154,663300
1,2155,286200
1,2156,612900
1,2157,296100
1,2158,1290600
1,2159,187200
1,2160,249300
1,2161,72000
1,2162,164700
1,2163,1132200
1,2164,901800
1,2165,457200
1,2166,182700
1,2167,13500
1,2168,2700
1,2169,736200
1,2170,426600
1,2171,681300
1,2172,3085200
1,2173,1754100
1,2174,1131300
1,2175,37800
1,2176,3905100
1,2177,40500
1,2178,882900
1,2179,1757700
1,2180,412200
1,2181,1204200
1,2182,1859400
1,2183,821700
1,2184,2232900
1,2185,411300
1,2186,1322100
1,2187,473400
1,2188,600300
1,2189,971100
1,2190,1153800
1,2191,826200
1,2192,1226700
1,2193,1026900
1,2194,1022400
1,2195,1918800
1,2196,1382400
1,2197,610200
1,2198,652500
1,2199,476100
1,2200,810000
1,2201,731700
1,2202,1366200
1,2203,533700
1,2204,821700
1,2205,558900
1,2206,653400
1,2207,217800
1,2208,474300
1,2209,531000
1,2210,841500
1,2211,737100
1,2212,576900
1,2213,551700
1,2214,638100
1,2215,801000
1,2216,593100
1,2217,1016100
1,2218,611100
1,2219,858600
1,2220,684900
1,2221,424800
1,2222,327600
1,2223,1442700
1,2224,1243800
1,2225,207000
1,2226,555300
1,2227,225000
1,2228,5400
1,2229,207900
1,2230,384300
1,2231,177300
1,2232,112500
1,2233,557100
1,2234,412200
1,2235,57600
1,2236,267300
1,2237,357300
1,2238,50400
1,2239,11700
1,2240,900
1,2241,171900
1,2242,570600
1,2243,329400
1,2244,1384200
1,2245,72900
1,2246,1017000
1,2247,1993500
1,2248,67500
1,2249,1555200
1,2250,1357200
1,2251,588600
1,2252,361800
1,2253,846900
1,2254,1137600
1,2255,1416600
1,2256,1179900
1,2257,1114200
1,2258,513900
1,2259,945000
1,2260,902700
1,2261,2313000
1,2262,2076300
1,2263,1163700
1,2264,2418300
1,2265,772200
1,2266,1532700
1,2267,1302300
1,2268,968400
1,2269,620100
1,2270,1553400
1,2271,1163700
1,2272,620100
1,2273,1097100
1,2274,1672200
1,2275,1334700
1,2276,922500
1,2277,498600
1,2278,612000
1,2279,382500
1,2280,731700
1,2281,856800
1,2282,400500
1,2283,441900
1,2284,571500
1,2285,541800
1,2286,563400
1,2287,355500
1,2288,514800
1,2289,629100
1,2290,565200
1,2291,137700
1,2292,283500
1,2293,116100
1,2294,25200
1,2295,261900
1,2296,333000
1,2297,614700
1,2298,63000
1,2299,87300
1,2300,19800
1,2301,467100
1,2302,639000
1,2303,35100
1,2304,146700
1,2305,662400
1,2306,423000
1,2307,1475100
1,2308,1647900
1,2309,1551600
1,2310,1773900
1,2311,1419300
1,2312,1261800
1,2313,1247400
1,2314,1006200
1,2315,1914300
1,2316,2144700
1,2317,1228500
1,2318,267300
1,2319,655200
1,2320,682200
1,2321,974700
1,2322,1683000
1,2323,1612800
1,2324,116100
1,2325,754200
1,2326,166500
1,2327,27900
1,2328,512100
1,2329,7200
1,2330,561600
1,2331,354600
1,2332,430200
1,2333,645300
1,2334,428400
1,2335,171000
1,2336,576000
1,2337,770400
1,2338,1406700
1,2339,1402200
1,2340,2026800
1,2341,1251000
1,2342,756900
1,2343,1136700
1,2344,1291500
1,2345,896400
1,2346,993600
1,2347,764100
1,2348,927000
1,2349,1262700
1,2350,821700
1,2351,936900
1,2352,370800
1,2353,165600
1,2354,66600
1,2355,414000
1,2356,344700
1,2357,720000
1,2358,557100
1,2359,9900
1,2360,10800
1,2361,182700
1,2362,5400
1,2363,999000
1,2364,1647000
1,2365,1139400
1,2366,1404000
1,2367,201600
1,2368,1105200
1,2369,1404000
1,2370,1217700
1,2371,1375200
1,2372,1024200
1,2373,950400
1,2374,1628100
1,2375,1713600
1,2376,1775700
1,2377,736200
1,2378,651600
1,2379,759600
1,2380,719100
1,2381,1426500
1,2382,1433700
1,2383,1026000
1,2384,220500
1,2385,681300
1,2386,180900
1,2387,179100
1,2388,564300
1,2389,482400
1,2390,616500
1,2391,74700
1,2392,83700
1,2393,130500
1,2394,375300
1,2395,900
1,2396,531900
1,2397,802800
1,2398,285300
1,2399,8100
1,2400,513000
1,2401,276300
1,2402,308700
1,2403,279900
1,2404,1328400
1,2405,576900
1,2406,72900
1,2407,691200
1,2408,729900
1,2409,1387800
1,2410,937800
1,2411,73800
1,2412,86400
1,2413,411300
1,2414,497700
1,2415,1264500
1,2416,216900
1,2417,36000
1,2418,516600
1,2419,54900
1,2420,174600
1,2421,7200
1,2422,5400
1,2423,788400
1,2424,1152000
1,2425,8100
1,2426,403200
1,2427,257400
1,2428,4500
1,2429,4500
1,2430,153900
1,2431,835200
1,2432,1052100
1,2433,621900
1,2434,756900
1,2435,555300
1,2436,880200
1,2437,1478700
1,2438,282600
1,2439,936000
1,2440,192600
1,2441,253800
1,2442,346500
1,2443,410400
1,2444,954900
1,2445,100800
1,2446,67500
1,2447,209700
1,2448,378900
1,2449,191700
1,2450,237600
1,2451,272700
1,2452,25200
1,2453,225900
1,2454,48600
1,2455,15300
1,2456,4500
1,2457,243000
1,2458,12600
1,2459,3600
1,2460,52200
1,2461,35100
1,2462,1800
1,2463,27900
1,2464,1197000
1,2465,708300
1,2466,1890000
1,2467,393300
1,2468,324000
1,2469,251100
1,2470,229500
1,2471,1302300
1,2472,313200
1,2473,1038600
1,2474,664200
1,2475,1044000
1,2476,521100
1,2477,6300
1,2478,45000
1,2479,156600
1,2480,109800
1,2481,782100
1,2482,17100
1,2483,38700
1,2484,800100
1,2485,88200
1,2486,313200
1,2487,383400
1,2488,493200
1,2489,127800
1,2490,9900
1,2491,40500
1,2492,427500
1,2493,557100
1,2494,707400
1,2495,931500
1,2496,256500
1,2497,57600
1,2498,288000
1,2499,828000
1,2500,306900
1,2501,18000
1,2502,5400
1,2503,3600
1,2504,61200
1,2505,190800
1,2506,184500
1,2507,49500
1,2508,765900
1,2509,567000
1,2510,572400
1,2511,395100
1,2512,739800
1,2513,303300
1,2514,677700
1,2515,500400
1,2516,126000
1,2517,32400
1,2518,17100
1,2519,331200
1,2520,461700
1,2521,345600
1,2522,33300
1,2523,6300
1,2524,99000
1,2525,900
1,2526,33300
1,2527,1800
1,2528,19800
1,2529,23400
1,2530,14400
1,2531,139500
1,2532,476100
1,2533,4500
1,2534,12600
1,2535,10800
1,2536,81000
1,2537,194400
