species	pu	amount
1	1033	7200.000000
1	1034	1800.000000
1	1035	2700.000000
1	1036	2700.000000
1	1037	58500.000000
1	1038	1800.000000
1	1039	7200.000000
1	1040	1800.000000
1	1041	5400.000000
1	1042	2700.000000
1	1043	7200.000000
1	1044	1360800.000000
1	1045	1474200.000000
1	1046	811800.000000
1	1047	885600.000000
1	1048	1153800.000000
1	1049	696600.000000
1	1050	1439100.000000
1	1051	1503900.000000
1	1052	1259100.000000
1	1053	1082700.000000
1	1054	2266200.000000
1	1055	1672200.000000
1	1056	1549800.000000
1	1057	3277800.000000
1	1058	89100.000000
1	1059	68400.000000
1	1060	17100.000000
1	1061	47700.000000
1	1062	201600.000000
1	1063	257400.000000
1	1064	329400.000000
1	1065	139500.000000
1	1066	1116000.000000
1	1067	456300.000000
1	1068	26100.000000
1	1069	27900.000000
1	1070	26100.000000
1	1071	84600.000000
1	1072	141300.000000
1	1073	36000.000000
1	1074	8100.000000
1	1075	9000.000000
1	1076	139500.000000
1	1077	1720800.000000
1	1078	516600.000000
1	1079	280800.000000
1	1080	303300.000000
1	1081	169200.000000
1	1082	42300.000000
1	1083	35100.000000
1	1084	48600.000000
1	1085	63900.000000
1	1086	7200.000000
1	1087	2700.000000
1	1088	2700.000000
1	1089	13500.000000
1	1090	28800.000000
1	1091	7200.000000
1	1092	900.000000
1	1093	33300.000000
1	1094	3600.000000
1	1095	94500.000000
1	1096	18900.000000
1	1097	10800.000000
1	1098	12600.000000
1	1099	4500.000000
1	1100	4500.000000
1	1101	12600.000000
1	1102	15300.000000
1	1103	8100.000000
1	1104	2700.000000
1	1105	1800.000000
1	1106	1800.000000
1	1107	2700.000000
1	1108	6300.000000
1	1109	900.000000
1	1110	1845000.000000
1	1111	1522800.000000
1	1112	347400.000000
1	1113	2071800.000000
1	1114	2092500.000000
1	1115	732600.000000
1	1116	894600.000000
1	1117	938700.000000
1	1118	1456200.000000
1	1119	1473300.000000
1	1120	936000.000000
1	1121	274500.000000
1	1122	354600.000000
1	1123	900000.000000
1	1124	462600.000000
1	1125	49500.000000
1	1126	372600.000000
1	1127	621000.000000
1	1128	366300.000000
1	1129	1891800.000000
1	1130	450000.000000
1	1131	104400.000000
1	1132	31500.000000
1	1133	110700.000000
1	1134	18900.000000
1	1135	141300.000000
1	1136	109800.000000
1	1137	53100.000000
1	1138	386100.000000
1	1139	67500.000000
1	1140	7200.000000
1	1141	321300.000000
1	1142	57600.000000
1	1143	114300.000000
1	1144	126900.000000
1	1145	139500.000000
1	1146	1800.000000
1	1147	79200.000000
1	1148	86400.000000
1	1149	32400.000000
1	1150	101700.000000
1	1151	64800.000000
1	1152	369000.000000
1	1153	9900.000000
1	1154	272700.000000
1	1155	270900.000000
1	1156	678600.000000
1	1157	104400.000000
1	1158	196200.000000
1	1159	134100.000000
1	1160	900.000000
1	1161	46800.000000
1	1162	85500.000000
1	1163	68400.000000
1	1164	8100.000000
1	1165	13500.000000
1	1166	3600.000000
1	1167	900.000000
1	1168	900.000000
1	1169	1800.000000
1	1170	3600.000000
1	1171	1800.000000
1	1172	1804500.000000
1	1173	398700.000000
1	1174	1251000.000000
1	1175	386100.000000
1	1176	480600.000000
1	1177	2522700.000000
1	1178	1084500.000000
1	1179	41400.000000
1	1180	157500.000000
1	1181	1200600.000000
1	1182	1196100.000000
1	1183	559800.000000
1	1184	124200.000000
1	1185	441900.000000
1	1186	220500.000000
1	1187	247500.000000
1	1188	592200.000000
1	1189	2700.000000
1	1190	297000.000000
1	1191	1199700.000000
1	1192	556200.000000
1	1193	1033200.000000
1	1194	564300.000000
1	1195	586800.000000
1	1196	162000.000000
1	1197	279000.000000
1	1198	1518300.000000
1	1199	171000.000000
1	1200	33300.000000
1	1201	9000.000000
1	1202	3600.000000
1	1203	124200.000000
1	1204	9900.000000
1	1205	54900.000000
1	1206	290700.000000
1	1207	68400.000000
1	1208	54900.000000
1	1209	31500.000000
1	1210	329400.000000
1	1211	71100.000000
1	1212	109800.000000
1	1213	383400.000000
1	1214	19800.000000
1	1215	46800.000000
1	1216	136800.000000
1	1217	79200.000000
1	1218	19800.000000
1	1219	14400.000000
1	1220	13500.000000
1	1221	90000.000000
1	1222	12600.000000
1	1223	900.000000
1	1224	289800.000000
1	1225	116100.000000
1	1226	175500.000000
1	1227	349200.000000
1	1228	1341900.000000
1	1229	477000.000000
1	1230	68400.000000
1	1231	730800.000000
1	1232	1692000.000000
1	1233	86400.000000
1	1234	218700.000000
1	1235	171900.000000
1	1236	210600.000000
1	1237	1006200.000000
1	1238	79200.000000
1	1239	43200.000000
1	1240	8100.000000
1	1241	459900.000000
1	1242	1794600.000000
1	1243	513000.000000
1	1244	15300.000000
1	1245	14400.000000
1	1246	59400.000000
1	1247	167400.000000
1	1248	621000.000000
1	1249	29700.000000
1	1250	4500.000000
1	1251	16200.000000
1	1252	4500.000000
1	1253	21600.000000
1	1254	46800.000000
1	1255	36900.000000
1	1256	9000.000000
1	1257	70200.000000
1	1258	900.000000
1	1259	18000.000000
1	1260	11700.000000
1	1261	1800.000000
1	1262	3600.000000
1	1263	7200.000000
1	1264	32400.000000
1	1265	12600.000000
1	1266	35100.000000
1	1267	1800.000000
1	1268	4500.000000
1	1269	4500.000000
1	1270	302400.000000
1	1271	1962000.000000
1	1272	3563100.000000
1	1273	819000.000000
1	1274	14400.000000
1	1275	36900.000000
1	1276	2002500.000000
1	1277	383400.000000
1	1278	317700.000000
1	1279	386100.000000
1	1280	777600.000000
1	1281	2852100.000000
1	1282	1683900.000000
1	1283	150300.000000
1	1284	460800.000000
1	1285	18900.000000
1	1286	301500.000000
1	1287	322200.000000
1	1288	498600.000000
1	1289	142200.000000
1	1290	5400.000000
1	1291	51300.000000
1	1292	135000.000000
1	1293	14400.000000
1	1294	159300.000000
1	1295	390600.000000
1	1296	228600.000000
1	1297	3600.000000
1	1298	6300.000000
1	1299	10800.000000
1	1300	900.000000
1	1301	55800.000000
1	1302	87300.000000
1	1303	116100.000000
1	1304	18900.000000
1	1305	26100.000000
1	1306	1800.000000
1	1307	900.000000
1	1308	6300.000000
1	1309	23400.000000
1	1310	4500.000000
1	1311	10800.000000
1	1312	3600.000000
1	1313	3600.000000
1	1314	900.000000
1	1315	900.000000
1	1316	1800.000000
1	1317	900.000000
1	1318	1800.000000
1	1319	1800.000000
1	1320	900.000000
1	1321	4200300.000000
1	1322	1456200.000000
1	1323	3827700.000000
1	1324	1386900.000000
1	1325	25200.000000
1	1326	714600.000000
